7.859880707788674536e-01,3.357947032552068833e-01,4.790300827989895094e-01,4.897402430729970169e-01,1.546574578567690983e-01,2.476199532678182713e-01,7.716753855243881910e-01,8.712741863825511635e-01,8.352873697666161057e-01,2.927857315992619114e-01,9.552668260398713418e-01,6.241680020019716446e-01,2.665182534363850220e-01,2.851408138183959551e-01,6.166819656944301231e-01,7.105217426376081447e-01,1.096713053683889827e-01,5.760520929904543452e-01,8.606082973904964906e-01,3.381904919467900728e-01,2.869889334639216250e-01,6.903922909209024850e-01,6.441314232432892029e-01,4.573559818991457249e-01,6.608618010243825225e-01,4.486641839541880561e-01,5.479305085192557323e-01,5.608862268792660366e-01,3.154488163993448557e-01,5.334164144495361359e-01,7.058628955720076537e-01,3.172139207252895332e-01,7.815655353921719950e-01,9.638017022486200513e-01,4.342498688003822993e-01,6.065528536137166915e-01,2.905317836801707410e-01,7.667465021343473630e-01,3.578202843644802122e-01,5.312425222768341060e-01,7.250176089998249251e-01,8.038012932600760996e-01,1.878624401195547744e-01,4.936017303583670746e-01,8.224648928721066676e-01,6.428010998057958059e-01,6.291278701190100575e-01,1.226217552830821678e-01,8.342470206028803625e-01,1.996242278445042873e-01,3.358285567138985517e-02
2.663752692992754634e-01,1.772275394944398119e-01,5.971434394148356084e-01,1.193959228697893948e-01,1.160994811436573126e-01,2.690967189472619481e-01,5.695901939820735560e-01,5.276373565744728600e-01,9.362726960209479810e-01,7.611604659370796444e-02,3.133023784187138894e-01,6.825907898746895741e-01,8.879451609804241974e-01,8.205286298363299036e-01,3.196624871535580503e-01,8.041902901900707112e-01,2.438342656418693855e-01,2.763242852859915111e-01,3.206031940966144189e-01,4.812333067471677994e-01,9.790014142972779387e-01,5.471235327404467830e-01,5.343645038408199044e-01,4.341993537982831164e-01,5.968508212787413392e-01,3.875572219632656967e-01,1.196527502444247881e-01,7.756373936968207206e-01,1.091600419288731860e-01,2.609575813134848987e-01,8.957802086545552100e-02,9.894087383277561099e-01,2.333253552511349582e-02,1.143532151683412934e-01,3.940342542669216241e-01,9.930082294032454016e-01,5.057618635897043191e-03,8.783055789116982481e-01,8.217832044003238190e-01,5.825071395786735051e-01,2.838538362501900059e-01,9.831291762419073210e-01,2.654926419581623565e-01,1.939285574437393800e-01,6.874811000662363059e-01,2.214774505272536498e-01,3.438209143387825906e-01,9.653381438556640770e-02,5.281426387019165780e-01,5.102373937796718106e-01,4.701091614917262129e-01
5.317428208487641195e-01,2.148779726220960695e-01,8.449198642173473273e-01,8.017573003110436414e-01,8.970469052043316127e-01,2.639723618651529380e-01,1.810654940296113624e-01,1.236750292074419999e-01,2.568485223535303952e-01,9.599762842778908345e-01,3.509125118475410199e-01,8.444777954598821079e-01,4.698443213214607006e-01,6.676209415663874047e-01,2.150383359750234202e-01,5.481509686527108460e-02,9.890790759176941727e-01,4.415012473154732442e-01,1.810384686855353031e-01,2.250743679087319205e-02,1.925775357783016117e-01,2.966647014082077760e-01,9.599508492753729971e-01,7.373265114623210881e-01,6.280909783162517135e-01,9.105434810324090078e-01,1.297394603030487259e-01,2.012640927885042119e-01,9.703840033258004372e-02,4.340929012285088540e-01,2.843248593239885436e-01,4.058030918312754975e-01,7.575753023714928425e-01,8.178261024421161762e-01,5.002386367145580381e-01,4.248577486156882577e-01,3.353905925054290194e-02,1.267728621411969847e-01,9.377874601147473399e-03,2.406922319027496870e-01,4.938558995901842774e-02,4.824143076076636838e-02,1.039951515216089861e-01,1.275363903921171715e-01,1.900344869609372767e-01,7.053326087611361261e-01,2.045565769884666318e-01,2.450247237987175364e-01,9.625343015368102995e-01,1.788862556488713951e-01,4.039044192303231640e-02
6.703703261232256683e-01,8.483982027130785308e-01,4.189177726589944362e-01,3.932162106743757324e-01,4.983854906615968750e-01,8.394888411765834002e-01,9.868101251772618543e-01,3.433602644337694354e-01,9.289049633214691015e-01,2.586723822197610767e-01,9.980124500901768059e-01,1.074034801172825127e-01,1.606016283400314437e-01,6.618782750540654902e-01,2.943392176974684027e-01,2.420289639572432705e-01,3.452256106380351408e-01,3.701709594832892636e-01,5.839284276698518683e-01,4.296096877654996815e-01,3.209862018539322293e-02,3.747666923146188989e-01,2.382690860565566116e-01,9.287861023145789208e-01,4.057889199435065208e-01,9.401708205244163619e-02,9.318441394200649430e-01,5.554766362448609884e-01,5.859584013841439010e-01,8.021451631040206198e-01,4.211273817992131629e-01,5.707529605924399618e-01,1.936918732876592442e-01,2.811845400149960428e-01,9.050094482827175657e-02,5.091390421415153966e-03,4.089052103513052261e-01,9.164042655481839939e-01,6.798123905680297785e-02,3.091727563085617803e-01,9.041587771425608766e-01,2.994269572536399915e-01,2.153876153879975552e-01,3.379375703159147593e-01,1.149559006809379724e-01,9.583687652894573583e-01,8.394712983734675671e-01,8.408511934063458426e-01,6.613055486387134918e-01,7.256723207111404061e-01,2.686651769939497614e-01
5.657187565485587433e-01,6.468327917202310040e-03,8.921982316410583813e-01,8.006031651662767201e-01,6.453013306237672664e-01,5.312301125826859316e-01,6.501452486554909482e-01,3.831244211276577660e-01,5.644899842560771042e-01,9.729247534552445398e-01,5.329049890602965966e-02,9.866583590325146425e-01,3.267016940188585128e-01,5.708487453405464152e-03,4.529102653635647124e-01,1.791348374758109374e-01,8.658760650341962295e-01,8.293513852726807078e-01,5.805393271299534863e-01,3.254720206944805572e-01,2.928399959786887052e-02,8.436013756912830175e-04,6.560763454406396411e-01,8.237934983624130014e-01,9.564861686248171679e-01,2.167828129370419354e-01,6.689125151978492223e-01,6.356780648803006528e-01,2.856626199533731647e-01,8.617634881929512325e-01,9.259958258398627295e-01,2.393822698977844388e-01,4.807366574971227990e-02,3.452676872725481960e-01,6.914925045358133460e-02,9.634554489447169079e-01,2.512567677611192707e-01,7.084564580710187576e-01,8.353631798963794264e-01,7.725014901331372918e-02,3.498638891181279353e-01,5.980046658932588466e-01,9.426161379573286814e-01,5.488241960607476155e-01,3.170122782224122915e-01,7.265502228834107568e-01,9.725553814154410670e-01,8.955245640576089405e-01,1.601974058617714469e-01,6.400713199348857518e-01,9.660057538947786071e-02
3.820214298442000667e-01,8.394321245357142525e-01,5.821673411469586723e-01,3.087213706554962078e-01,4.601357469685695145e-01,8.737127760294105538e-01,5.117971275278531129e-01,6.292000236742171237e-01,1.404061599525028292e-01,7.658515149080147300e-02,8.580037279523291538e-01,6.037302833010425029e-01,8.629430023470080480e-01,3.798930208835793465e-02,3.227918345965337110e-01,8.591851183441215900e-01,7.872533218142780953e-01,2.793840186368934386e-01,3.217890583161164830e-01,1.455178747580955223e-01,3.240205350873147649e-01,2.537098683961014345e-01,9.184879837144984682e-01,5.600611371146478890e-01,9.228737469386105730e-01,3.755045895490871644e-02,9.934614241704453619e-02,5.057839684697196247e-03,2.257640325769093570e-01,9.723665831004968396e-01,5.765965957077135995e-01,2.387135885515657696e-01,8.219344890032178608e-01,8.867488993926420093e-01,8.800604084416993045e-01,7.194208081343428374e-01,4.215928117520051366e-01,1.563614715433666591e-01,7.222651717835671947e-01,5.454441059470831465e-01,1.445910439386396407e-01,2.856087576102117609e-03,1.423787654477172149e-01,6.348205499220425096e-01,6.823665290308700282e-02,8.811958942084600066e-01,4.451794327689163611e-01,3.499946954139099287e-02,4.481823441409205078e-02,1.800552015818789320e-01,3.609366166101846130e-02
6.425557323847256308e-01,2.306162751674749600e-01,4.100958696234735523e-01,1.049789968923313666e-01,9.137335267812148887e-01,5.017670588656186759e-01,5.299448611165672451e-01,6.289052027216738283e-01,5.410218431845491560e-01,3.329268800359206359e-01,4.752062327045141199e-01,3.461732025488157838e-01,9.551551125312440771e-02,7.028663124118712524e-01,6.822864541961456419e-01,4.113020090261287898e-02,8.082454737431989944e-01,9.826697160180890567e-01,1.110186205606766841e-03,3.869757460110412328e-01,5.442152410223166648e-02,4.230527552681673242e-01,8.766125630016170511e-01,2.906611599000772372e-01,4.151554439381199835e-02,6.884480381401314464e-02,7.437741948541261028e-01,1.489042723322113737e-01,7.948344754186658090e-01,5.122998771925728612e-01,2.443476534424972035e-01,7.626426981187839349e-02,8.730569039552604771e-01,5.663308197167550295e-01,2.369130667794836498e-01,1.549149707970413070e-01,4.249197524271124404e-01,6.612202334633607848e-01,9.006639403005664013e-01,9.763641684259395381e-01,2.458173582522423795e-01,8.210131556714846957e-01,8.733250911862644461e-01,5.073736498582556154e-01,7.245769915720183807e-01,7.324735186658503094e-01,5.281229784992286236e-01,2.817327723481231061e-01,3.402560877013430796e-01,6.931195947809594138e-01,5.354964084039325334e-01
6.937660235106741791e-01,9.035496020935639416e-01,5.670131051887907780e-01,6.753836633376709697e-01,9.916453057076070055e-01,8.825313124456662939e-01,3.645247469496930570e-01,8.868032956943805445e-02,9.284157007375580806e-01,8.173558137550065439e-01,3.706564068730681116e-01,4.686104953911055526e-01,1.312263884140518755e-03,1.528742368979135735e-01,3.126198542118833190e-01,5.756082447217797382e-01,6.257539260997846409e-02,2.138007066933279576e-01,5.391192037320277075e-01,4.733234987136283323e-01,5.278618735005684570e-01,3.268408571262194640e-01,1.501870750579630265e-01,1.837153097683195124e-01,4.569885249876293187e-01,8.519380157786705654e-01,9.481112336029010601e-01,2.171645889541877761e-01,9.533282112612585513e-01,2.640896574907822814e-01,9.374856232527140065e-02,7.221846388687884755e-01,5.038868612103388767e-01,2.811482956803357247e-01,3.703634005227849357e-01,5.169510488637879542e-01,3.008198451280669206e-01,6.496589810529762588e-02,9.430238451751720152e-01,4.213929372722281519e-01,7.199143666949919806e-01,6.421437614868309440e-01,8.600774356266440712e-01,5.200685474828459220e-02,8.693186936876412529e-01,7.490041262705615654e-01,7.872237402018255059e-01,8.575705923496527161e-01,1.454083139474900976e-01,6.815921964487474671e-01,9.182305653982815175e-01
9.497864355523590874e-01,1.494510732248925944e-01,4.142229434229438567e-01,7.030857838221882261e-01,6.607714601476128990e-01,6.569413745465916277e-01,1.823955729511169688e-01,3.324863327204968799e-01,2.722891214974467733e-01,5.217138371764036275e-01,3.663571930807094645e-01,3.413186416972677772e-01,5.886436799923242535e-01,6.663310165809015473e-01,4.166487976469003263e-01,7.475761799086521053e-01,4.100876644960055328e-01,1.775305731804572851e-01,8.556083541787604663e-01,7.914580709666164671e-01,4.967452220946677599e-01,1.423276152252983540e-01,5.823605909671857317e-01,8.189008441422607198e-01,6.634740944365196125e-01,3.463191474836689876e-01,9.778354498304314690e-01,2.657034377104361411e-02,6.898319721074183120e-01,4.121475911977686701e-01,3.284859724291877558e-01,7.146545457797225387e-01,1.314349971918031823e-01,6.911328432900394336e-01,5.560931877735270090e-01,3.852803087902127999e-01,5.000608208979850922e-02,1.411109035797045719e-01,8.383890820911824582e-01,6.100128217577510670e-01,8.926718219448182001e-02,8.038432707560950741e-01,3.980278646277352061e-01,4.752202093385212711e-01,8.525124178779773798e-01,9.810549975062831107e-01,9.298437426566814601e-01,3.027202278800238400e-01,2.003585306142621203e-01,4.920734672462750980e-01,7.199563296223743247e-02
4.898948463846941603e-01,2.238126755643781163e-01,7.766057743159782145e-02,3.512505714838831672e-02,9.117027468628824405e-02,4.146122531168012770e-01,6.191763816894929606e-01,3.298931061249503749e-01,4.192533886138291033e-01,9.237416469269761343e-01,5.303290968004404915e-01,4.500830002655353823e-01,6.464625417461331569e-01,8.235164472180718231e-01,4.921738077496049524e-01,7.969367158057166778e-01,9.719748098295151184e-01,8.358914181076970706e-02,5.119790572501494719e-01,7.138193735192308598e-01,4.129616325255125453e-02,4.282312019943248504e-01,9.505579937992427730e-01,2.153760547348360088e-01,9.926811221669321617e-01,5.505590176592689566e-01,8.775903736929794308e-01,5.094707456117586464e-01,7.801330053907751250e-02,2.569718323345759892e-02,1.447060306208319824e-01,9.865985723169109489e-01,9.587491980731842611e-01,3.466647552977811797e-01,7.950989805324302218e-01,4.092043519764154702e-01,3.130260979070916827e-01,1.421189289979383208e-01,5.468691354656007864e-02,4.275435061379200263e-01,4.570732617674815312e-01,9.577470291537327762e-01,8.320615047726227509e-01,1.312711600983992311e-01,3.063260858024183797e-01,6.102471273612166680e-01,9.090676970147331115e-01,1.008891130894545851e-01,7.197469042486206448e-01,5.397502497325946669e-01,4.747151447534468938e-01
5.767249980237101337e-01,4.391197108328636078e-01,1.464629690170871079e-02,8.142928771420406830e-01,2.108843887909696013e-01,4.472663381263102256e-01,6.283691690210264635e-01,8.341797730142475054e-01,7.023611436310496225e-01,9.675030467780285637e-01,9.900885525925340325e-01,7.427332306928028371e-01,5.241583213766926042e-01,1.833070869475525999e-01,1.378769979268545942e-01,2.212622936907582272e-01,7.892937364115566456e-01,2.543189335585692712e-01,9.174134273578071763e-01,8.768502788186249841e-02,8.790967518350623067e-01,3.025462101107372348e-01,7.259319927061026467e-01,8.058243391499892994e-01,1.921393986704720280e-01,1.715165778387439666e-02,9.070366602670572043e-01,6.854626856058605444e-01,4.410983877447496315e-01,2.324945504941245966e-01,2.984582392095732617e-01,1.800078837628282802e-02,4.580099865078346433e-02,4.229406444023123823e-01,1.634057400617091593e-01,9.077026879887895028e-01,1.277645412875700881e-01,6.293333229803527162e-01,8.592803258383372444e-01,3.917205639541377904e-01,9.136738473573997599e-01,5.498231606732347787e-01,1.128287063987927219e-01,4.261222109909308386e-01,9.733383174830964046e-01,9.896217016688831913e-01,2.013551623419387315e-01,2.825215571723616037e-02,8.900974125441160067e-01,9.646888195955115597e-01,8.345931319804189563e-02
1.393634888973948049e-01,7.647133420609698584e-01,4.451778998215634164e-01,1.667065581399116425e-01,6.003458134057496620e-01,6.990716931715482696e-01,9.460054928287946474e-01,5.366581240614715087e-01,1.399372413545213467e-01,2.089076806783530804e-01,1.186958121937272681e-01,6.914960964612729688e-01,2.209997834773459457e-01,1.229223550329373582e-01,5.389901375612282663e-02,8.180278717707382130e-01,5.327872398638002771e-01,8.853431659758448369e-01,7.291522305731752418e-01,7.145643459783896922e-01,5.506314295865130104e-01,7.826344416035275753e-01,7.419576525269534484e-01,8.925051872761415872e-01,4.376848737863514582e-01,6.371866817235611880e-01,2.426221437097026978e-01,1.950530293675070137e-01,4.782621511935337688e-01,1.637642769098018869e-01,3.302197033651310676e-03,5.037809433687581162e-01,5.465774825605758114e-01,8.738791216791664818e-01,3.554640088861650282e-01,5.451575646169520839e-01,1.735697427426892148e-01,9.229939422184629816e-01,5.893109273703317497e-01,1.713412289715104952e-01,9.424415396906863363e-01,2.680844752347769644e-01,6.205601804400622257e-01,9.041586984873573041e-01,1.274014787410482352e-02,8.113238819935830737e-02,3.243902286863682427e-01,2.512857820025790057e-01,5.209586377140723590e-01,7.795709436512344714e-01,2.123937745513950759e-01
